Time,V(out)
11.9507047149221,308.493425553977
11.9507247149221,308.441546112739
11.9507447149221,308.389658555978
11.9507647149221,308.337761648894
11.9507847149221,308.285856617465
11.9508047149221,308.233942226885
11.9508247149221,308.182019703116
11.9508447149221,308.130087811351
11.9508647149221,308.078147777542
11.9508847149221,308.026198366875
11.9509047149221,307.974240805306
11.9509247149221,307.922273857999
11.9509447149221,307.870298750902
11.9509647149221,307.818314249176
11.9509847149221,307.766321578769
11.9510047149221,307.714319504823
11.9510247149221,307.662309253279
11.9510447149221,307.61028958928
11.9510647149221,307.558261738752
11.9510847149221,307.506224466833
11.9511047149221,307.454178999447
11.9511247149221,307.402124101718
11.9511447149221,307.350060999554
11.9511647149221,307.297988458089
11.9511847149221,307.245907703214
11.9512047149221,307.193817500054
11.9512247149221,307.141719074498
11.9512447149221,307.089611191659
11.9512647149221,307.03749507742
11.9512847149221,306.985369496884
11.9513047149221,306.93323567593
11.9513247149221,306.881092379655
11.9513447149221,306.828940833919
11.9513647149221,306.776779803822
11.9513847149221,306.724610515219
11.9514047149221,306.672431733194
11.9514247149221,306.620244683596
11.9514447149221,306.568048131503
11.9514647149221,306.515843302757
11.9514847149221,306.463628962425
11.9515047149221,306.411406336341
11.9515247149221,306.359174189573
11.9515447149221,306.306933747939
11.9515647149221,306.254683776497
11.9515847149221,306.202425501062
11.9516047149221,306.15015768669
11.9516247149221,306.097881559181
11.9516447149221,306.045595883574
11.9516647149221,305.993301885675
11.9516847149221,305.940998330512
11.9517047149221,305.888686443883
11.9517247149221,305.836364990806
11.9517447149221,305.784035197074
11.9517647149221,305.731695827701
11.9517847149221,305.679348108461
11.9518047149221,305.626990804365
11.9518247149221,305.57462514118
11.951844714922,305.522249883914
11.951864714922,305.469866258314
11.951884714922,305.417473029393
11.951904714922,305.365071422886
11.951924714922,305.312660203788
11.951944714922,305.260240597847
11.951964714922,305.20781137003
11.951984714922,305.155373746078
11.952004714922,305.102926490967
11.952024714922,305.050470830414
11.952044714922,304.998005529393
11.952064714922,304.945531813613
11.952084714922,304.893048448048
11.952104714922,304.840556658382
11.952124714922,304.788055209585
11.952144714922,304.735545327345
11.952164714922,304.683025776612
11.952184714922,304.630497783077
11.952204714922,304.57796011167
11.952224714922,304.525413988078
11.952244714922,304.472858177229
11.952264714922,304.420293904794
11.952284714922,304.367719935693
11.952304714922,304.315137495592
11.952324714922,304.262545349411
11.952344714922,304.209944722796
11.952364714922,304.157334380652
11.952384714922,304.10471554863
11.952404714922,304.052086991636
11.952424714922,303.999449935298
11.952444714922,303.946803144503
11.952464714922,303.894147844891
11.952484714922,303.841482801337
11.952504714922,303.788809239475
11.952524714922,303.736125924162
11.952544714922,303.68343408102
11.952564714922,303.630732474914
11.952584714922,303.578022331447
11.952604714922,303.525302415484
11.952624714922,303.472573952607
11.952644714922,303.419835707682
11.952664714922,303.367088906285
11.952684714922,303.314332313264
11.952704714922,303.261567154197
11.952724714922,303.20879219392
11.952744714922,303.156008657988
11.952764714922,303.10321531125
11.952784714922,303.050413379256
11.952804714922,302.997601626827
11.952824714922,302.944781279504
11.952844714922,302.891951102112
11.952864714922,302.839112320191
11.952884714922,302.786263698537
11.952904714922,302.733406462692
11.952924714922,302.680539377445
11.952944714922,302.627663668321
11.952964714922,302.574778100112
11.952984714922,302.521883898327
11.953004714922,302.468979827761
11.953024714922,302.416067113903
11.953044714922,302.363144521529
11.953064714922,302.310213276141
11.953084714922,302.257272142499
11.953104714922,302.20432234609
11.953124714922,302.151362651683
11.953144714922,302.098394284734
11.953164714922,302.045416010009
11.953184714922,301.992429052971
11.953204714922,301.939432178355
11.953224714922,301.886426611636
11.953244714922,301.833411117535
11.953264714922,301.780386921502
11.953284714922,301.727352788272
11.953304714922,301.674309943272
11.953324714922,301.621257151233
