340,2.238727402299979e-06
341,2.244907494324981e-06
342,2.251099504024983e-06
343,2.257303429149983e-06
344,2.263519267749985e-06
345,2.269747018174986e-06
346,2.275986679074984e-06
347,2.282238232074985e-06
348,2.288501658949986e-06
349,2.294776976474985e-06
350,2.301064184399985e-06
351,2.307363247724986e-06
352,2.313674166599986e-06
353,2.319996959099987e-06
354,2.326331608399989e-06
355,2.33267809782499e-06
356,2.339036446399988e-06
357,2.345406637949987e-06
358,2.351788656449986e-06
359,2.358182521874986e-06
360,2.364588218699988e-06
361,2.37100573154999e-06
362,2.37743506327499e-06
363,2.383876180774989e-06
364,2.390329105474988e-06
365,2.39679385924999e-06
366,2.403270409599989e-06
367,2.40975876067499e-06
368,2.416258898549991e-06
369,2.42277080944999e-06
370,2.429294498224991e-06
371,2.435829970024993e-06
372,2.442377211724994e-06
373,2.448936210349994e-06
374,2.455506953074996e-06
375,2.462089464674998e-06
376,2.468683751599997e-06
377,2.47528978295e-06
378,2.481907565574998e-06
379,2.488537087699997e-06
380,2.495178337699999e-06
381,2.501831323124999e-06
382,2.50849603275e-06
383,2.515172455500002e-06
384,2.521860599625002e-06
385,2.528560473675003e-06
386,2.535272067225006e-06
387,2.541995370000008e-06
388,2.548730371875009e-06
389,2.555477062875007e-06
390,2.562235452650007e-06
391,2.569005531625007e-06
392,2.575787290375006e-06
393,2.582580739250008e-06
394,2.589385869225006e-06
395,2.596202671425004e-06
396,2.603031156900006e-06
397,2.609871317175006e-06
398,2.616723124050009e-06
399,2.623586589175007e-06
400,2.630461724500009e-06
401,2.63734850222501e-06
402,2.644246914625009e-06
403,2.65115697425001e-06
404,2.658078693950009e-06
405,2.665012046425008e-06
406,2.67195702465001e-06
407,2.67891362175001e-06
408,2.68588185137501e-06
409,2.692861727475009e-06
410,2.699853223350006e-06
411,2.706856312300008e-06
412,2.713871008775006e-06
413,2.720897348150008e-06
414,2.72793530422501e-06
415,2.73498485080001e-06
416,2.742045961675009e-06
417,2.74911867312501e-06
418,2.75620300100001e-06
419,2.76329891960001e-06
420,2.770406424200007e-06
421,2.777525510225008e-06
422,2.784656194325009e-06
423,2.79179847232501e-06
424,2.798952319025011e-06
425,2.80611773045001e-06
426,2.813294681500008e-06
427,2.820483189725008e-06
428,2.827683294350007e-06
429,2.834894970775005e-06
430,2.842118194400002e-06
431,2.849352962150003e-06
432,2.856599271100001e-06
433,2.863857118475e-06
434,2.871126523324999e-06
435,2.878407461549997e-06
436,2.885699930824999e-06
437,2.893003950799997e-06
438,2.900319497674997e-06
439,2.907646569574999e-06
440,2.914985186749999e-06
441,2.922335325699997e-06
442,2.929696985e-06
443,2.937070163374998e-06
444,2.944454859699998e-06
445,2.951851072999998e-06
446,2.959258780174998e-06
447,2.966678002775002e-06
448,2.974108740274998e-06
449,2.981550969874996e-06
450,2.989004691250002e-06
451,2.996469926750001e-06
452,3.003946653875006e-06
453,3.011434872750009e-06
454,3.018934583650003e-06
455,3.026445764275001e-06
456,3.033968437874999e-06
457,3.041502605175004e-06
458,3.04904822130001e-06
459,3.056605310000014e-06
460,3.064173895325015e-06
461,3.071753955575012e-06
462,3.079345492125011e-06
463,3.086948483375012e-06
464,3.094562930900006e-06
465,3.102188836425013e-06
466,3.10982620182501e-06
467,3.117475029125005e-06
468,3.125135320500002e-06
469,3.132807054850001e-06
470,3.140490234550006e-06
471,3.148184885650004e-06
472,3.155890987350006e-06
473,3.163608542475006e-06
474,3.171337530325003e-06
475,3.179077953925002e-06
476,3.186829816449997e-06
477,3.194593097399998e-06
478,3.202367824024993e-06
479,3.210153999949997e-06
480,3.217951604974999e-06
481,3.225760642925005e-06
482,3.2335810937e-06
483,3.241412961325003e-06
484,3.24925627415e-06
485,3.257111012375002e-06
486,3.264977156199997e-06
487,3.272854710150002e-06
488,3.280743678899998e-06
489,3.288644042849998e-06
490,3.296555831349998e-06
491,3.304479049524991e-06
492,3.312413653499985e-06
493,3.320359648499986e-06
494,3.328317064574991e-06
495,3.336285882624986e-06
496,3.344266083549985e-06
497,3.352257697899985e-06
498,3.360260706774987e-06
499,3.36827509127499e-06
500,3.376300882449992e-06
501,3.384338036574987e-06
502,3.392386559924982e-06
503,3.400446509174978e-06
504,3.408517840749984e-06
505,3.416600561374979e-06
506,3.424694677924981e-06
507,3.432800172099977e-06
508,3.440917050974972e-06
509,3.449045296349966e-06
510,3.457184915499966e-06
511,3.465335915849962e-06
512,3.473498279399969e-06
513,3.481671988149972e-06
514,3.48985707544997e-06
515,3.498053549224968e-06
516,3.506261340224967e-06
517,3.514480482199967e-06
518,3.52271103507497e-06
519,3.53095295552497e-06
520,3.539206226049967e-06
521,3.547470855174967e-06
522,3.555746851574961e-06
523,3.564034197949964e-06
524,3.572332876999962e-06
525,3.580642923874966e-06
526,3.588964321474962e-06
527,3.597297052699964e-06
528,3.605641153199969e-06
529,3.613996606074963e-06
530,3.622363394424961e-06
531,3.630741501349963e-06
532,3.639130963099965e-06
533,3.64753178959996e-06
534,3.655943937574955e-06
535,3.664367443774949e-06
536,3.672802291699954e-06
537,3.681248464849958e-06
538,3.689705973599952e-06
539,3.698174801549949e-06
540,3.706654959274942e-06
541,3.715146457499937e-06
542,3.723649307099938e-06
543,3.732163491974932e-06
544,3.740688996024934e-06
545,3.749225830374934e-06
546,3.757773951749941e-06
547,3.766333398699938e-06
548,3.774904210074937e-06
549,3.783486342749932e-06
550,3.792079780924938e-06
551,3.800684536324945e-06
552,3.809300620824945e-06
553,3.817928018824938e-06
554,3.826566742399945e-06
555,3.835216748324945e-06
556,3.843878048774944e-06
557,3.852550711724946e-06
558,3.861234694099943e-06
559,3.869929980599938e-06
560,3.878636583899935e-06
561,3.887354488799934e-06
562,3.896083708174926e-06
563,3.904824255049933e-06
564,3.91357611442494e-06
565,3.922339271299947e-06
566,3.931113710674953e-06
567,3.939899445874949e-06
568,3.948696490374942e-06
569,3.957504829374947e-06
570,3.966324448074949e-06
571,3.975155388724945e-06
572,3.98399763672495e-06
573,3.992851177474949e-06
574,4.001715996374942e-06
575,4.010592107549935e-06
576,4.019479554049941e-06
577,4.028378292749937e-06
578,4.037288338124931e-06
579,4.046209675874937e-06
580,4.05514229169994e-06
581,4.064086200324947e-06
582,4.073041416624949e-06
583,4.082007926499944e-06
584,4.09098571584995e-06
585,4.099974799799956e-06
586,4.108975164349963e-06
587,4.117986824824961e-06
588,4.127009767324966e-06
589,4.136043977949962e-06
590,4.145089472274956e-06
591,4.154146266024955e-06
592,4.163214345499957e-06
593,4.172293696999964e-06
594,4.181384336499965e-06
595,4.190486250399961e-06
596,4.199599454874958e-06
597,4.208723936424957e-06
598,4.21785965167495e-06
599,4.22700664687495e-06
600,4.236164968574956e-06
601,4.24533457354996e-06
602,4.254515448499962e-06
603,4.263707610249969e-06
604,4.272911015424973e-06
605,4.282125680949967e-06
606,4.291351623899972e-06
607,4.300588861499979e-06
608,4.309837411124978e-06
609,4.319097229449979e-06
610,4.328368303474981e-06
611,4.337650650724976e-06
612,4.346944258299978e-06
613,4.35624914392498e-06
614,4.365565325474988e-06
615,4.374892759524993e-06
616,4.384231464049989e-06
617,4.393581457174996e-06
618,4.402942726299999e-06
619,4.412315258824997e-06
620,4.421699042149991e-06
621,4.431094063674997e-06
622,4.440500341874989e-06
623,4.44991789537499e-06
624,4.45934674294999e-06
625,4.46878687229999e-06
626,4.478238239849982e-06
627,4.487700864524989e-06
628,4.497174765399986e-06
629,4.50665993027499e-06
630,4.516156378424989e-06
631,4.525664097749985e-06
632,4.535183076149978e-06
633,4.544713333149973e-06
634,4.554254856749971e-06
635,4.563807634949972e-06
636,4.573371655749976e-06
637,4.582946938974973e-06
638,4.59253350459997e-06
639,4.602131340824966e-06
640,4.611740435849962e-06
641,4.621360777874959e-06
642,4.630992355099955e-06
643,4.640635187849958e-06
644,4.650289296599957e-06
645,4.659954669749954e-06
646,4.669631295699947e-06
647,4.679319195174944e-06
648,4.689018356674944e-06
649,4.698728736274941e-06
650,4.708450387324949e-06
651,4.718183330949957e-06
652,4.727927490699951e-06
653,4.737682920324946e-06
654,4.747449641199949e-06
655,4.757227609399952e-06
656,4.767016846399945e-06
657,4.776817340999946e-06
658,4.786629081999954e-06
659,4.796452091124959e-06
660,4.806286357274962e-06
661,4.816131869349962e-06
662,4.825988649324966e-06
663,4.835856686199974e-06
664,4.845735968974969e-06
665,4.855626519874976e-06
666,4.865528327999976e-06
667,4.87544134912498e-06
668,4.885365638999987e-06
669,4.895301220249983e-06
670,4.905248048699981e-06
671,4.915206147074987e-06
672,4.925175504674984e-06
673,4.935156110799988e-06
674,4.945147988424991e-06
675,4.955151126949991e-06
676,4.965165515774989e-06
677,4.975191110474995e-06
678,4.985227968099989e-06
679,4.995276112074995e-06
680,5.005335498024987e-06
681,5.015406149474993e-06
682,5.025488056024992e-06
683,5.035581241399993e-06
684,5.045685695299996e-06
685,5.055801407425001e-06
686,5.065928367475007e-06
687,5.076066565150015e-06
688,5.086215990150006e-06
689,5.096376666600008e-06
690,5.106548618775006e-06
691,5.116731836575004e-06
692,5.126926344475007e-06
693,5.137132097850008e-06
694,5.147349086600008e-06
695,5.157577335350014e-06
696,5.167816868875013e-06
697,5.178067677275009e-06
698,5.18832971577501e-06
699,5.198603009300006e-06
700,5.208887582925004e-06
701,5.219183426850005e-06
702,5.229490531275008e-06
703,5.239808886400013e-06
704,5.250138447250014e-06
705,5.260479274375005e-06
706,5.270831393350015e-06
707,5.281194759250015e-06
708,5.291569397750015e-06
709,5.301955299250013e-06
710,5.31235245415001e-06
711,5.322760888375014e-06
712,5.333180592425005e-06
713,5.343611556800004e-06
714,5.354053772000009e-06
715,5.364507228525002e-06
716,5.374971952650008e-06
717,5.38544793497501e-06
718,5.395935201975015e-06
719,5.406433744350023e-06
720,5.416943552800015e-06
721,5.427464618025011e-06
722,5.437996930725009e-06
723,5.448540517725019e-06
724,5.45909536982502e-06
725,5.469661477825013e-06
726,5.480238868800005e-06
727,5.490827533649998e-06
728,5.501427463274989e-06
729,5.51203864857498e-06
730,5.52266108044997e-06
731,5.533294786324968e-06
732,5.543939757199973e-06
733,5.554595984074967e-06
734,5.565263494624975e-06
735,5.57594227994998e-06
736,5.586632331149981e-06
737,5.597333676149986e-06
738,5.608046269274986e-06
739,5.618770101624983e-06
740,5.629505201274983e-06
741,5.640251596449975e-06
742,5.65100927844998e-06
743,5.661778238574977e-06
744,5.672558468124985e-06
745,5.683349958399986e-06
746,5.694152737974986e-06
747,5.704966798249987e-06
748,5.715792130624988e-06
749,5.72662872649999e-06
750,5.737476577274992e-06
751,5.748335711874982e-06
752,5.75920612179998e-06
753,5.770087798549986e-06
754,5.780980771299989e-06
755,5.791885031649989e-06
756,5.802800571199986e-06
757,5.813727381549979e-06
758,5.824665454299987e-06
759,5.835614781049993e-06
760,5.846575391374983e-06
761,5.857547276974978e-06
762,5.868530429549978e-06
763,5.87952487892497e-06
764,5.890530616899975e-06
765,5.901547635274973e-06
766,5.912575925849963e-06
767,5.923615518749955e-06
768,5.934666405874947e-06
769,5.945728540699952e-06
770,5.956801953499958e-06
771,5.967886674699953e-06
772,5.978982696299957e-06
773,5.99009001029995e-06
774,6.001208608699953e-06
775,6.012338483499943e-06
776,6.023479626699944e-06
777,6.034632069124941e-06
778,6.045795802874935e-06
779,6.056970820049927e-06
780,6.068157151724924e-06
781,6.079354751074918e-06
782,6.090563610199909e-06
783,6.101783760324905e-06
784,6.113015232824895e-06
785,6.124258019999899e-06
786,6.135512074874908e-06
787,6.14677742897491e-06
788,6.158054074599906e-06
789,6.169342004049916e-06
790,6.180641249099906e-06
791,6.191951802149898e-06
792,6.203273655599892e-06
793,6.214606801849888e-06
794,6.225951233299885e-06
795,6.237306942349883e-06
796,6.248673961174893e-06
797,6.260052282274891e-06
798,6.271441898149899e-06
799,6.282842841224905e-06
800,6.294255064124901e-06
